"Region_PSP","scientific","common","decidBA","conifBA","Longitude","Latitude","surveyyr","ecoregion","site","ASPC","SLOP","SOMO","StdAge","biomass_kgM2","density_m2","SOORCM","SOOICM","SOOECM","SOOACM","ELEV","DF"
"13_10470","Betula neoalaskana","Alaskan birch",4.3052042873342,10.0991871840937,-141.83115,63.0602,2002,"BOREAL CORDILLERA",1158,236,6,5,NA,2.03369190194693,0.0247105163015276,3.81,2.54,1.27,0,225.2472,"CAFI"
"13_10471","Betula neoalaskana","Alaskan birch",4.85418893448725,7.74971479941643,-141.83065,63.06062,2002,"BOREAL CORDILLERA",1158,230,8,6,NA,2.24329689000009,0.0370657744522914,4.445,3.175,1.27,0,227.3808,"CAFI"
"13_10472","Picea glauca","White spruce",2.80806540392376,0,-150.81038,60.6272,2003,"MARINE WEST COAST FOREST",1159,120,15,4,34,0,0,8.89,2.54,1.27,5.08,28.956,"CAFI"
"13_10474","Picea glauca","White spruce",10.6095245020834,2.41032946971128,-150.81197,60.62788,2003,"MARINE WEST COAST FOREST",1159,215,9,4,34,1.08981745035552,0.00494210326030552,10.16,1.27,8.89,0,28.956,"CAFI"
"13_10475","Betula kenaica","Kenai birch",26.8763814258758,6.61613201507617,-150.78537,60.60636,2003,"MARINE WEST COAST FOREST",1160,300,1,4,NA,6.35561345409059,0.0345947228221386,NA,2.54,5.08,2.54,36.576,"CAFI"
"13_10476","Betula kenaica","Kenai birch",14.2311120529658,5.12751492659498,-150.78474,60.60677,2003,"MARINE WEST COAST FOREST",1160,260,2,4,NA,8.23553980803284,0.0197684130412221,11.43,2.54,5.08,3.81,35.6616,"CAFI"
"13_10477","Picea glauca","White spruce",26.2732847582325,5.90240226539362,-150.78464,60.60605,2003,"MARINE WEST COAST FOREST",1160,280,1,4,NA,2.25895552690871,0.0296526195618331,10.16,2.54,2.54,5.08,36.8808,"CAFI"
"13_10478","Betula kenaica","Kenai birch",6.21701125788517,10.9179280852788,-150.78699,60.59843,2003,"MARINE WEST COAST FOREST",1161,108,5,5,NA,3.79436577228544,0.00494210326030552,7.62,2.54,3.81,1.27,32.004,"CAFI"
"13_10479","Betula kenaica","Kenai birch",3.07578449069897,23.5856113064152,-150.78552,60.59868,2003,"MARINE WEST COAST FOREST",1161,282,8,5,NA,1.77548398559521,0.00494210326030552,8.89,1.27,1.27,6.35,36.8808,"CAFI"
"13_10480","Betula kenaica","Kenai birch",1.27221408213212,15.2868517590293,-150.78645,60.59888,2003,"MARINE WEST COAST FOREST",1161,7,11,5,NA,0.681076507855022,0.00247105163015276,8.89,2.54,5.08,1.27,32.6136,"CAFI"
"13_10481","Betula kenaica","Kenai birch",16.3120264436386,3.90072704487912,-150.55454,60.52627,2003,"MARINE WEST COAST FOREST",1162,191,23,5,56,9.87750087537459,0.0148263097809166,6.35,1.27,2.54,2.54,38.4048,"CAFI"
"13_10482","Picea glauca","White spruce",50.2793400906669,1.84285380470411,-150.55597,60.52613,2003,"MARINE WEST COAST FOREST",1162,221,28,5,56,0.800306432193146,0.00494210326030552,15.24,2.54,2.54,10.16,39.0144,"CAFI"
"13_10483","Betula kenaica","Kenai birch",21.2395609119732,4.11019091113153,-150.55541,60.52659,2003,"MARINE WEST COAST FOREST",1162,171,34,3,56,13.5039569215482,0.0148263097809166,17.78,2.54,6.35,8.89,40.8432,"CAFI"
"13_10485","Picea glauca","White spruce",0,2.13169081585144,-150.31633,60.52524,2003,"MARINE WEST COAST FOREST",1163,109,1.5,3,56,0.032549408065415,0.00247105163015276,10.16,2.54,2.54,5.08,38.4048,"CAFI"
"13_10486","Picea glauca","White spruce",0,6.59661552704176,-150.31787,60.52514,2003,"MARINE WEST COAST FOREST",1163,198,5,3,56,0,0,12.7,5.08,2.54,5.08,38.4048,"CAFI"
"13_10487","Betula kenaica","Kenai birch",8.15964994726331,14.0346424840651,-150.20145,60.52318,2003,"MARINE WEST COAST FOREST",1164,90,38,6,56,4.20904170835117,0.0222394646713748,7.62,1.27,2.54,3.81,47.8536,"CAFI"
"13_10488","Betula kenaica","Kenai birch",11.5761634956932,5.93746858757824,-150.20286,60.52306,2003,"MARINE WEST COAST FOREST",1164,153,18,6,56,4.70774518787154,0.0296526195618331,8.89,2.54,1.27,5.08,50.9016,"CAFI"
"13_10489","Populus tremuloides","Trembling aspen",13.5067895343879,6.65963373726642,-150.20211,60.52274,2003,"MARINE WEST COAST FOREST",1164,96,43,4,56,1.68720320046475,0.00494210326030552,17.78,5.08,5.08,7.62,49.3776,"CAFI"
"13_10490","Betula kenaica","Kenai birch",10.5432282931627,11.621390612155,-150.29047,60.52714,2003,"MARINE WEST COAST FOREST",1165,209,19,4,56,2.17732194551721,0.0296526195618331,5.08,1.27,2.54,1.27,49.6824,"CAFI"
"13_10491","Betula kenaica","Kenai birch",7.65696546656541,31.682170421634,-150.29132,60.52754,2003,"MARINE WEST COAST FOREST",1165,320,15,4,56,3.84329448876987,0.0247105163015276,16.51,2.54,5.08,8.89,49.3776,"CAFI"
"13_10492","Betula kenaica","Kenai birch",25.5899497443577,14.5396571234999,-150.28986,60.52759,2003,"MARINE WEST COAST FOREST",1165,224,5,4,56,9.89167308075885,0.051892084233208,10.16,1.27,3.81,5.08,50.292,"CAFI"
"13_10493","Betula kenaica","Kenai birch",5.67057463492857,14.099158206299,-150.13734,60.47463,2003,"MARINE WEST COAST FOREST",1166,178,14,6,12,3.27189278799864,0.00741315489045828,30.48,2.54,7.62,20.32,49.3776,"CAFI"
"13_10494","Picea glauca","White spruce",1.82925975128847,18.8170172034235,-150.13647,60.47436,2003,"MARINE WEST COAST FOREST",1166,158,19,6,12,0.0730488568864141,0.00494210326030552,16.51,2.54,5.08,8.89,47.244,"CAFI"
"13_10495","Picea glauca","White spruce",0,17.5180031655662,-150.13704,60.47394,2003,"MARINE WEST COAST FOREST",1166,162,8,6,12,2.79239802746841,0.0296526195618331,15.24,2.54,3.81,8.89,47.5488,"CAFI"
"13_10499","Betula kenaica","Kenai birch",3.03258327259085,18.2101604784523,-150.17995,60.46297,2003,"MARINE WEST COAST FOREST",1168,148,15,6,56,1.29457143691588,0.0321236711919859,11.43,5.08,2.54,3.81,33.2232,"CAFI"
